myc_van_id,region_name,fo_name,team_name,turf_number
104340456,Region 05 - Waterloo,05A,05A,26
104340460,Region 04 - DSM,04E,04E,23
104340462,Region 07 - Iowa City,07B,07B,40
104340472,Region 08 - Davenport,08A,08A,46
104340498,Region 08 - Davenport,08A,08A,46
104340501,Region 07 - Iowa City,07C,07C,41
104340507,Region 04 - DSM,04B,04B,20
104340515,Region 04 - DSM,04D,04D,22
104340517,Region 07 - Iowa City,07G,07G,45
104340532,Region 06 - Cedar Rapids,06B,06B,34
104340549,Region 04 - DSM,04B,04B,20
104340552,Region 04 - DSM,04A,04A,19
104340553,Region 02 - Sioux City,02D,02D,10
104340560,Region 05 - Waterloo,05B,05B,27
104340563,Region 04 - DSM,04E,04E,23
104340564,Region 06 - Cedar Rapids,06F,06F,38
104340574,Region 04 - DSM,04D,04D,22
104340576,Region 08 - Davenport,08D,08D,49
104340585,Region 09 - Dubuque,09A,09A,52
104340592,Region 07 - Iowa City,07B,07B,40
104340599,Region 04 - DSM,04D,04D,22
104340601,Region 07 - Iowa City,07B,07B,40
104340612,Region 07 - Iowa City,07A,07A,39
104340613,Region 05 - Waterloo,05E,05E,30
104340616,Region 05 - Waterloo,05E,05E,30
104340618,Region 03 - Ames,03A,03A,13
104340621,Region 06 - Cedar Rapids,06A,06A,33
104340631,Region 03 - Ames,03A,03A,13
104340633,Region 06 - Cedar Rapids,06B,06B,34
104340637,Region 04 - DSM,04B,04B,20
104340642,Region 04 - DSM,04E,04E,23
104340650,Region 04 - DSM,04D,04D,22
104340655,Region 08 - Davenport,08A,08A,46
104340662,Region 05 - Waterloo,05A,05A,26
104340678,Region 06 - Cedar Rapids,06F,06F,38
104340682,Region 03 - Ames,03A,03A,13
104340687,Region 04 - DSM,04F,04F,24
104340692,Region 07 - Iowa City,07G,07G,45
104340694,Region 04 - DSM,04E,04E,23
104340697,Region 04 - DSM,04D,04D,22
104340699,Region 05 - Waterloo,05B,05B,27
104340701,Region 04 - DSM,04A,04A,19
104340703,Region 06 - Cedar Rapids,06B,06B,34
104340707,Region 04 - DSM,04B,04B,20
104340711,Region 04 - DSM,04C,04C,21
104340715,Region 05 - Waterloo,05E,05E,30
104340726,Region 06 - Cedar Rapids,06F,06F,38
104340730,Region 04 - DSM,04A,04A,19
104340741,Region 04 - DSM,04A,04A,19
104340750,Region 03 - Ames,03B,03B,14
104340756,Region 04 - DSM,04B,04B,20
104340761,Region 06 - Cedar Rapids,06A,06A,33
104340762,Region 06 - Cedar Rapids,06E,06E,37
104340763,Region 04 - DSM,04C,04C,21
104340764,Region 05 - Waterloo,05B,05B,27
104340767,Region 04 - DSM,04C,04C,21
104340782,Region 06 - Cedar Rapids,06B,06B,34
104340804,Region 04 - DSM,04B,04B,20
104340816,Region 09 - Dubuque,09D,09D,55
104340817,Region 09 - Dubuque,09A,09A,52
104340819,Region 02 - Sioux City,02A,02A,7
104340826,Region 04 - DSM,04C,04C,21
104340827,Region 07 - Iowa City,07C,07C,41
104340828,Region 06 - Cedar Rapids,06A,06A,33
104340841,Region 04 - DSM,04D,04D,22
104340843,Region 04 - DSM,04A,04A,19
104340845,Region 08 - Davenport,08D,08D,49
104340850,Region 08 - Davenport,08D,08D,49
104340855,Region 04 - DSM,04G,04G,25
104340856,Region 06 - Cedar Rapids,06E,06E,37
104340858,Region 07 - Iowa City,07G,07G,45
104340860,Region 07 - Iowa City,07B,07B,40
104340862,Region 04 - DSM,04B,04B,20
104340868,Region 07 - Iowa City,07B,07B,40
104340869,Region 07 - Iowa City,07G,07G,45
104340872,Region 05 - Waterloo,05A,05A,26
104340873,Region 07 - Iowa City,07B,07B,40
104340877,Region 04 - DSM,04B,04B,20
104340879,Region 07 - Iowa City,07G,07G,45
104340891,Region 08 - Davenport,08D,08D,49
104340904,Region 02 - Sioux City,02A,02A,7
104340907,Region 04 - DSM,04E,04E,23
104340917,Region 04 - DSM,04A,04A,19
104340927,Region 03 - Ames,03A,03A,13
104340936,Region 06 - Cedar Rapids,06B,06B,34
104340942,Region 03 - Ames,03A,03A,13
104340946,Region 08 - Davenport,08A,08A,46
104340981,Region 06 - Cedar Rapids,06B,06B,34
104341009,Region 04 - DSM,04E,04E,23
104341010,Region 04 - DSM,04B,04B,20
104341024,Region 07 - Iowa City,07C,07C,41
104341032,Region 06 - Cedar Rapids,06F,06F,38
104341041,Region 03 - Ames,03A,03A,13
104341051,Region 07 - Iowa City,07A,07A,39
104341053,Region 04 - DSM,04C,04C,21
104341062,Region 04 - DSM,04D,04D,22
104341081,Region 04 - DSM,04A,04A,19
104341082,Region 05 - Waterloo,05A,05A,26
104341087,Region 04 - DSM,04E,04E,23
104341092,Region 04 - DSM,04D,04D,22
104341095,Region 04 - DSM,04C,04C,21
104341097,Region 07 - Iowa City,07G,07G,45
104341102,Region 04 - DSM,04C,04C,21
104341126,Region 07 - Iowa City,07G,07G,45
104341132,Region 03 - Ames,03A,03A,13
104341139,Region 04 - DSM,04G,04G,25
104341141,Region 07 - Iowa City,07G,07G,45
104341151,Region 07 - Iowa City,07A,07A,39
104341153,Region 06 - Cedar Rapids,06B,06B,34
104341165,Region 06 - Cedar Rapids,06E,06E,37
104341177,Region 04 - DSM,04C,04C,21
104341183,Region 04 - DSM,04B,04B,20
104341187,Region 09 - Dubuque,09A,09A,52
104341189,Region 04 - DSM,04A,04A,19
104341192,Region 06 - Cedar Rapids,06F,06F,38
104341198,Region 07 - Iowa City,07G,07G,45
104341219,Region 07 - Iowa City,07B,07B,40
104341221,Region 09 - Dubuque,09D,09D,55
104341223,Region 06 - Cedar Rapids,06E,06E,37
104341225,Region 04 - DSM,04G,04G,25
104341236,Region 04 - DSM,04D,04D,22
104341239,Region 07 - Iowa City,07A,07A,39
104341243,Region 07 - Iowa City,07C,07C,41
104341262,Region 06 - Cedar Rapids,06B,06B,34
104341267,Region 07 - Iowa City,07G,07G,45
104341278,Region 06 - Cedar Rapids,06F,06F,38
104341283,Region 04 - DSM,04E,04E,23
104341284,Region 08 - Davenport,08D,08D,49
104341294,Region 06 - Cedar Rapids,06B,06B,34
104341296,Region 08 - Davenport,08A,08A,46
104341300,Region 06 - Cedar Rapids,06B,06B,34
104341301,Region 04 - DSM,04F,04F,24
104341305,Region 01 - Council Bluffs,01A,01A,1
104341310,Region 07 - Iowa City,07G,07G,45
104341320,Region 07 - Iowa City,07C,07C,41
104341329,Region 08 - Davenport,08D,08D,49
104341332,Region 04 - DSM,04C,04C,21
104341337,Region 05 - Waterloo,05A,05A,26
104341350,Region 04 - DSM,04D,04D,22
104341359,Region 04 - DSM,04E,04E,23
104341366,Region 06 - Cedar Rapids,06E,06E,37
104341369,Region 04 - DSM,04B,04B,20
104341384,Region 03 - Ames,03E,03E,17
104341389,Region 04 - DSM,04G,04G,25
104341390,Region 07 - Iowa City,07A,07A,39
104341400,Region 03 - Ames,03A,03A,13
104341401,Region 07 - Iowa City,07B,07B,40
104341403,Region 05 - Waterloo,05A,05A,26
104341406,Region 08 - Davenport,08E,08E,50
104341408,Region 03 - Ames,03A,03A,13
104341410,Region 04 - DSM,04E,04E,23
104341420,Region 04 - DSM,04D,04D,22
104341428,Region 07 - Iowa City,07G,07G,45
104341434,Region 03 - Ames,03E,03E,17
104341435,Region 07 - Iowa City,07A,07A,39
104341443,Region 06 - Cedar Rapids,06F,06F,38
104341448,Region 07 - Iowa City,07C,07C,41
104341454,Region 05 - Waterloo,05B,05B,27
104341457,Region 07 - Iowa City,07C,07C,41
104341471,Region 03 - Ames,03A,03A,13
104341476,Region 04 - DSM,04B,04B,20
104341479,Region 07 - Iowa City,07C,07C,41
104341482,Region 06 - Cedar Rapids,06F,06F,38
104341490,Region 09 - Dubuque,09A,09A,52
104341511,Region 07 - Iowa City,07A,07A,39
104341519,Region 04 - DSM,04B,04B,20
104341530,Region 04 - DSM,04E,04E,23
104341533,Region 09 - Dubuque,09D,09D,55
104341546,Region 05 - Waterloo,05B,05B,27
104341549,Region 05 - Waterloo,05B,05B,27
104341550,Region 04 - DSM,04E,04E,23
104341561,Region 04 - DSM,04G,04G,25
104341563,Region 07 - Iowa City,07G,07G,45
104341570,Region 07 - Iowa City,07A,07A,39
104341572,Region 02 - Sioux City,02A,02A,7
104341693,Region 03 - Ames,03C,03C,15
104341699,Region 03 - Ames,03C,03C,15
104341702,Region 04 - DSM,04G,04G,25
104341703,Region 04 - DSM,04C,04C,21
104341713,Region 04 - DSM,04E,04E,23
104341730,Region 04 - DSM,04A,04A,19
104341731,Region 04 - DSM,04B,04B,20
104341756,Region 04 - DSM,04C,04C,21
104341758,Region 08 - Davenport,08D,08D,49
104341760,Region 04 - DSM,04A,04A,19
104341770,Region 07 - Iowa City,07C,07C,41
104341774,Region 04 - DSM,04E,04E,23
104341790,Region 07 - Iowa City,07B,07B,40
104341792,Region 04 - DSM,04C,04C,21
104341799,Region 06 - Cedar Rapids,06E,06E,37
104341801,Region 04 - DSM,04G,04G,25
104341814,Region 03 - Ames,03C,03C,15
104341819,Region 04 - DSM,04F,04F,24
104341825,Region 04 - DSM,04A,04A,19
104341865,Region 09 - Dubuque,09D,09D,55
104341872,Region 04 - DSM,04A,04A,19
104341880,Region 06 - Cedar Rapids,06B,06B,34
104341901,Region 04 - DSM,04E,04E,23
104341913,Region 04 - DSM,04F,04F,24
104341920,Region 08 - Davenport,08D,08D,49
104341924,Region 01 - Council Bluffs,01A,01A,1
104341927,Region 06 - Cedar Rapids,06B,06B,34
104341929,Region 06 - Cedar Rapids,06F,06F,38
104341934,Region 03 - Ames,03B,03B,14
104341936,Region 04 - DSM,04C,04C,21
104341942,Region 09 - Dubuque,09D,09D,55
104341953,Region 04 - DSM,04A,04A,19
104341968,Region 03 - Ames,03C,03C,15
104341973,Region 06 - Cedar Rapids,06E,06E,37
104341988,Region 07 - Iowa City,07G,07G,45
104341996,Region 07 - Iowa City,07C,07C,41
104342005,Region 08 - Davenport,08A,08A,46
104342007,Region 03 - Ames,03A,03A,13
104342008,Region 08 - Davenport,08A,08A,46
104342013,Region 06 - Cedar Rapids,06F,06F,38
104342019,Region 06 - Cedar Rapids,06E,06E,37
104342028,Region 05 - Waterloo,05A,05A,26
104342031,Region 06 - Cedar Rapids,06E,06E,37
104342032,Region 03 - Ames,03C,03C,15
104342033,Region 03 - Ames,03B,03B,14
104342034,Region 04 - DSM,04B,04B,20
104342044,Region 08 - Davenport,08A,08A,46
104342058,Region 07 - Iowa City,07A,07A,39
104342077,Region 06 - Cedar Rapids,06B,06B,34
104342078,Region 04 - DSM,04B,04B,20
104342088,Region 04 - DSM,04F,04F,24
104342098,Region 07 - Iowa City,07A,07A,39
104342104,Region 04 - DSM,04B,04B,20
104342108,Region 06 - Cedar Rapids,06B,06B,34
104342112,Region 06 - Cedar Rapids,06A,06A,33
104342118,Region 02 - Sioux City,02A,02A,7
104342125,Region 03 - Ames,03A,03A,13
104342171,Region 03 - Ames,03B,03B,14
104342186,Region 04 - DSM,04G,04G,25
104342187,Region 04 - DSM,04G,04G,25
104342190,Region 03 - Ames,03B,03B,14
104342193,Region 04 - DSM,04G,04G,25
104342195,Region 03 - Ames,03B,03B,14
104342200,Region 05 - Waterloo,05A,05A,26
104342201,Region 08 - Davenport,08E,08E,50
104342214,Region 01 - Council Bluffs,01A,01A,1
104342218,Region 07 - Iowa City,07A,07A,39
104342221,Region 04 - DSM,04F,04F,24
104342222,Region 08 - Davenport,08A,08A,46
104342223,Region 05 - Waterloo,05A,05A,26
104342232,Region 03 - Ames,03A,03A,13
104342233,Region 04 - DSM,04D,04D,22
104342234,Region 03 - Ames,03B,03B,14
104342258,Region 07 - Iowa City,07G,07G,45
104342279,Region 04 - DSM,04A,04A,19
104342285,Region 04 - DSM,04C,04C,21
104342287,Region 05 - Waterloo,05B,05B,27
104342290,Region 06 - Cedar Rapids,06B,06B,34
104342291,Region 04 - DSM,04C,04C,21
104342301,Region 04 - DSM,04C,04C,21
104342314,Region 04 - DSM,04C,04C,21
104342320,Region 06 - Cedar Rapids,06B,06B,34
104342343,Region 08 - Davenport,08A,08A,46
104342347,Region 05 - Waterloo,05A,05A,26
104342355,Region 07 - Iowa City,07C,07C,41
104342368,Region 06 - Cedar Rapids,06B,06B,34
104342377,Region 02 - Sioux City,02D,02D,10
104342378,Region 08 - Davenport,08A,08A,46
104342384,Region 09 - Dubuque,09D,09D,55
104342403,Region 04 - DSM,04D,04D,22
104342413,Region 08 - Davenport,08D,08D,49
104342416,Region 07 - Iowa City,07A,07A,39
104342423,Region 02 - Sioux City,02D,02D,10
104342425,Region 06 - Cedar Rapids,06F,06F,38
104342436,Region 07 - Iowa City,07G,07G,45
104342440,Region 06 - Cedar Rapids,06B,06B,34
104342441,Region 04 - DSM,04C,04C,21
104342447,Region 04 - DSM,04C,04C,21
104342448,Region 04 - DSM,04D,04D,22
104342458,Region 03 - Ames,03C,03C,15
104342461,Region 06 - Cedar Rapids,06E,06E,37
104342472,Region 04 - DSM,04E,04E,23
104342480,Region 04 - DSM,04B,04B,20
104342485,Region 04 - DSM,04F,04F,24
104342494,Region 03 - Ames,03C,03C,15
104342496,Region 05 - Waterloo,05A,05A,26
104342499,Region 09 - Dubuque,09D,09D,55
104342515,Region 05 - Waterloo,05B,05B,27
104342522,Region 06 - Cedar Rapids,06B,06B,34
104342529,Region 04 - DSM,04B,04B,20
104342531,Region 03 - Ames,03A,03A,13
104342548,Region 08 - Davenport,08A,08A,46
104342555,Region 05 - Waterloo,05B,05B,27
104342556,Region 08 - Davenport,08A,08A,46
104342560,Region 04 - DSM,04E,04E,23
104342561,Region 04 - DSM,04E,04E,23
104342563,Region 03 - Ames,03B,03B,14
104342568,Region 04 - DSM,04D,04D,22
104342581,Region 06 - Cedar Rapids,06B,06B,34
104342600,Region 04 - DSM,04A,04A,19
104342601,Region 04 - DSM,04G,04G,25
104342610,Region 09 - Dubuque,09D,09D,55
104342613,Region 03 - Ames,03B,03B,14
104342614,Region 04 - DSM,04C,04C,21
104342617,Region 08 - Davenport,08A,08A,46
104342625,Region 04 - DSM,04D,04D,22
104342626,Region 09 - Dubuque,09D,09D,55
104342629,Region 09 - Dubuque,09A,09A,52
104342632,Region 07 - Iowa City,07C,07C,41
104342633,Region 07 - Iowa City,07C,07C,41
104342636,Region 04 - DSM,04A,04A,19
104342638,Region 04 - DSM,04C,04C,21
104342645,Region 01 - Council Bluffs,01A,01A,1
104342647,Region 04 - DSM,04C,04C,21
104342649,Region 04 - DSM,04B,04B,20
104342658,Region 04 - DSM,04B,04B,20
104342669,Region 07 - Iowa City,07B,07B,40
104342670,Region 04 - DSM,04A,04A,19
104342672,Region 04 - DSM,04G,04G,25
104342675,Region 06 - Cedar Rapids,06E,06E,37
104342679,Region 04 - DSM,04E,04E,23
104342683,Region 05 - Waterloo,05B,05B,27
104342696,Region 02 - Sioux City,02A,02A,7
104342710,Region 04 - DSM,04D,04D,22
104342711,Region 04 - DSM,04E,04E,23
104342714,Region 06 - Cedar Rapids,06E,06E,37
104342729,Region 03 - Ames,03C,03C,15
104342730,Region 07 - Iowa City,07C,07C,41
104342735,Region 04 - DSM,04B,04B,20
104342737,Region 04 - DSM,04D,04D,22
104342749,Region 06 - Cedar Rapids,06F,06F,38
104342752,Region 05 - Waterloo,05E,05E,30
104342756,Region 07 - Iowa City,07G,07G,45
104342765,Region 02 - Sioux City,02A,02A,7
104342768,Region 07 - Iowa City,07C,07C,41
104342769,Region 02 - Sioux City,02D,02D,10
104342782,Region 04 - DSM,04G,04G,25
104342797,Region 04 - DSM,04F,04F,24
104342798,Region 08 - Davenport,08E,08E,50
104342800,Region 08 - Davenport,08D,08D,49
104342801,Region 06 - Cedar Rapids,06E,06E,37
104342803,Region 06 - Cedar Rapids,06B,06B,34
104342804,Region 08 - Davenport,08A,08A,46
104342814,Region 04 - DSM,04C,04C,21
104342815,Region 02 - Sioux City,02A,02A,7
104342828,Region 04 - DSM,04E,04E,23
104342832,Region 06 - Cedar Rapids,06E,06E,37
104342833,Region 02 - Sioux City,02D,02D,10
104342844,Region 04 - DSM,04A,04A,19
104342849,Region 06 - Cedar Rapids,06E,06E,37
104342858,Region 05 - Waterloo,05B,05B,27
104342866,Region 01 - Council Bluffs,01A,01A,1
104342874,Region 08 - Davenport,08D,08D,49
104342888,Region 07 - Iowa City,07G,07G,45
104342895,Region 01 - Council Bluffs,01A,01A,1
104342904,Region 08 - Davenport,08D,08D,49
104342909,Region 06 - Cedar Rapids,06F,06F,38
104342913,Region 08 - Davenport,08E,08E,50
104342922,Region 08 - Davenport,08A,08A,46
104342928,Region 04 - DSM,04D,04D,22
104342929,Region 04 - DSM,04B,04B,20
104342934,Region 02 - Sioux City,02A,02A,7
104342940,Region 03 - Ames,03E,03E,17
104342941,Region 01 - Council Bluffs,01A,01A,1
104342954,Region 07 - Iowa City,07G,07G,45
104342955,Region 04 - DSM,04E,04E,23
104342964,Region 03 - Ames,03B,03B,14
104342970,Region 05 - Waterloo,05A,05A,26
104342971,Region 06 - Cedar Rapids,06A,06A,33
104342976,Region 07 - Iowa City,07C,07C,41
104342978,Region 06 - Cedar Rapids,06E,06E,37
104342996,Region 03 - Ames,03C,03C,15
104342999,Region 06 - Cedar Rapids,06E,06E,37
104343003,Region 05 - Waterloo,05B,05B,27
104343004,Region 04 - DSM,04F,04F,24
104343008,Region 03 - Ames,03B,03B,14
104343009,Region 07 - Iowa City,07C,07C,41
104343010,Region 06 - Cedar Rapids,06F,06F,38
104343014,Region 04 - DSM,04B,04B,20
104343019,Region 04 - DSM,04A,04A,19
104343023,Region 03 - Ames,03A,03A,13
104343039,Region 04 - DSM,04D,04D,22
104343041,Region 09 - Dubuque,09D,09D,55
104343055,Region 06 - Cedar Rapids,06A,06A,33
104343057,Region 08 - Davenport,08E,08E,50
104343067,Region 07 - Iowa City,07G,07G,45
104343077,Region 06 - Cedar Rapids,06A,06A,33
104343081,Region 05 - Waterloo,05E,05E,30
104343100,Region 01 - Council Bluffs,01A,01A,1
104343103,Region 07 - Iowa City,07B,07B,40
104343104,Region 09 - Dubuque,09D,09D,55
104343113,Region 04 - DSM,04G,04G,25
104343115,Region 09 - Dubuque,09D,09D,55
104343129,Region 04 - DSM,04C,04C,21
104343130,Region 01 - Council Bluffs,01A,01A,1
104343132,Region 04 - DSM,04G,04G,25
104343135,Region 01 - Council Bluffs,01A,01A,1
104343137,Region 06 - Cedar Rapids,06F,06F,38
104343147,Region 08 - Davenport,08D,08D,49
104343153,Region 04 - DSM,04C,04C,21
104343155,Region 06 - Cedar Rapids,06F,06F,38
104343165,Region 02 - Sioux City,02D,02D,10
104343171,Region 04 - DSM,04B,04B,20
104343178,Region 02 - Sioux City,02A,02A,7
104343188,Region 05 - Waterloo,05B,05B,27
104343191,Region 03 - Ames,03B,03B,14
104343195,Region 04 - DSM,04G,04G,25
104343198,Region 09 - Dubuque,09D,09D,55
104343214,Region 04 - DSM,04C,04C,21
104343227,Region 03 - Ames,03E,03E,17
104343234,Region 04 - DSM,04C,04C,21
104343240,Region 04 - DSM,04A,04A,19
104343251,Region 04 - DSM,04E,04E,23
104343252,Region 02 - Sioux City,02A,02A,7
104343257,Region 07 - Iowa City,07G,07G,45
104343260,Region 08 - Davenport,08A,08A,46
104343266,Region 03 - Ames,03E,03E,17
104343267,Region 09 - Dubuque,09A,09A,52
104343270,Region 04 - DSM,04E,04E,23
104343281,Region 08 - Davenport,08E,08E,50
104343293,Region 04 - DSM,04B,04B,20
104343304,Region 04 - DSM,04F,04F,24
104343309,Region 04 - DSM,04F,04F,24
104343314,Region 04 - DSM,04F,04F,24
104343317,Region 06 - Cedar Rapids,06B,06B,34
104343321,Region 06 - Cedar Rapids,06B,06B,34
104343327,Region 04 - DSM,04C,04C,21
104343335,Region 08 - Davenport,08A,08A,46
104343370,Region 07 - Iowa City,07C,07C,41
104343371,Region 03 - Ames,03A,03A,13
104343376,Region 05 - Waterloo,05E,05E,30
104343385,Region 01 - Council Bluffs,01A,01A,1
104343398,Region 08 - Davenport,08E,08E,50
104343399,Region 04 - DSM,04A,04A,19
104343418,Region 08 - Davenport,08A,08A,46
104343419,Region 06 - Cedar Rapids,06F,06F,38
104343422,Region 04 - DSM,04G,04G,25
104343423,Region 04 - DSM,04A,04A,19
104343434,Region 04 - DSM,04G,04G,25
104343435,Region 04 - DSM,04G,04G,25
104343437,Region 04 - DSM,04G,04G,25
104343439,Region 06 - Cedar Rapids,06A,06A,33
104343447,Region 05 - Waterloo,05B,05B,27
104343456,Region 08 - Davenport,08D,08D,49
104343461,Region 03 - Ames,03B,03B,14
104343467,Region 04 - DSM,04G,04G,25
104343468,Region 04 - DSM,04D,04D,22
104343471,Region 06 - Cedar Rapids,06A,06A,33
104343499,Region 04 - DSM,04E,04E,23
104343503,Region 07 - Iowa City,07C,07C,41
104343510,Region 02 - Sioux City,02A,02A,7
104343513,Region 08 - Davenport,08E,08E,50
104343531,Region 04 - DSM,04B,04B,20
104343545,Region 06 - Cedar Rapids,06B,06B,34
104343550,Region 04 - DSM,04G,04G,25
104343557,Region 06 - Cedar Rapids,06A,06A,33
104343565,Region 01 - Council Bluffs,01A,01A,1
104343577,Region 08 - Davenport,08D,08D,49
104343580,Region 05 - Waterloo,05A,05A,26
104343588,Region 06 - Cedar Rapids,06F,06F,38
104343591,Region 03 - Ames,03E,03E,17
104343596,Region 04 - DSM,04C,04C,21
104343597,Region 05 - Waterloo,05B,05B,27
104343598,Region 05 - Waterloo,05A,05A,26
104343608,Region 06 - Cedar Rapids,06E,06E,37
104343618,Region 01 - Council Bluffs,01A,01A,1
104343627,Region 05 - Waterloo,05E,05E,30
104343642,Region 09 - Dubuque,09D,09D,55
104343649,Region 09 - Dubuque,09D,09D,55
104343650,Region 04 - DSM,04B,04B,20
104343654,Region 07 - Iowa City,07G,07G,45
104343662,Region 08 - Davenport,08E,08E,50
104343663,Region 06 - Cedar Rapids,06E,06E,37
104343667,Region 04 - DSM,04E,04E,23
104343670,Region 06 - Cedar Rapids,06F,06F,38
104343671,Region 03 - Ames,03E,03E,17
104343674,Region 04 - DSM,04B,04B,20
104343679,Region 08 - Davenport,08A,08A,46
104343684,Region 04 - DSM,04D,04D,22
104343687,Region 04 - DSM,04E,04E,23
104343688,Region 04 - DSM,04D,04D,22
104343689,Region 09 - Dubuque,09D,09D,55
104343694,Region 03 - Ames,03C,03C,15
104343696,Region 02 - Sioux City,02D,02D,10
104343704,Region 04 - DSM,04B,04B,20
104343709,Region 06 - Cedar Rapids,06B,06B,34
104343713,Region 08 - Davenport,08A,08A,46
104343729,Region 07 - Iowa City,07G,07G,45
104343733,Region 09 - Dubuque,09D,09D,55
104343747,Region 07 - Iowa City,07C,07C,41
104343756,Region 04 - DSM,04F,04F,24
104343760,Region 04 - DSM,04C,04C,21
104343777,Region 06 - Cedar Rapids,06E,06E,37
104343778,Region 06 - Cedar Rapids,06E,06E,37
104343780,Region 05 - Waterloo,05B,05B,27
104343785,Region 06 - Cedar Rapids,06F,06F,38
104343790,Region 07 - Iowa City,07C,07C,41
104343798,Region 03 - Ames,03E,03E,17
104343806,Region 03 - Ames,03B,03B,14
104343817,Region 04 - DSM,04F,04F,24
104343818,Region 09 - Dubuque,09D,09D,55
104343820,Region 04 - DSM,04C,04C,21
104343833,Region 06 - Cedar Rapids,06B,06B,34
104343838,Region 04 - DSM,04B,04B,20
104343841,Region 07 - Iowa City,07C,07C,41
104343849,Region 07 - Iowa City,07G,07G,45
104343876,Region 04 - DSM,04D,04D,22
104343887,Region 03 - Ames,03E,03E,17
104343891,Region 09 - Dubuque,09D,09D,55
104343896,Region 08 - Davenport,08A,08A,46
